FECHA CONEXIÓN;AREA;NOMBRE ZONA;COMUNA;MODEL;NÚMERO CONEXIONES;USAGE (kB);PORCENTAJE USO
15-abr-25;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;127;14449979;377%
15-abr-25;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;33;1281330;33%
15-abr-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;96;9325425;243%
15-abr-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;78;5969913;156%
15-abr-25;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;18;5251059;137%
15-abr-25;URBANA;023_ZW Parque Los Guerreros;21;MR76;55;15874739;414%
15-abr-25;URBANA;024_ZW Museo La Tertulia;2;MR76;60;3208336;84%
15-abr-25;URBANA;024_ZW Museo La Tertulia;2;MR76;63;3208109;84%
15-abr-25;URBANA;025_ZW Parque San Marino;7;MR76;29;13245986;346%
15-abr-25;URBANA;026_ZW Parque La Flora;2;MR76;63;16870621;440%
15-abr-25;URBANA;026_ZW Parque La Flora;2;MR76;59;2906839;76%
15-abr-25;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;36;2195193;57%
15-abr-25;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;32;1701681;44%
15-abr-25;URBANA;028_ZW Parque Yo Amo a Siloé;20;MR76;43;19418742;507%
15-abr-25;URBANA;030_ZW Parque Mutis;1;MR76;51;7659265;200%
15-abr-25;URBANA;031_ZW Cancha Los Azules;21;MR76;41;36055453;941%
15-abr-25;URBANA;032_ZW Parque La Orqueta;20;MR76;64;8253076;215%
15-abr-25;URBANA;034_ZW Parque Villa Colombia;8;MR76;11;1084280;28%
15-abr-25;URBANA;035_ZW Parque Colseguros;10;MR76;77;4306049;112%
15-abr-25;URBANA;035_ZW Parque Colseguros;10;MR76;84;4483703;117%
15-abr-25;URBANA;036_ZW Parque India Elena;10;MR76;104;4751742;124%
15-abr-25;URBANA;036_ZW Parque India Elena;10;MR76;114;7105305;185%
15-abr-25;URBANA;037_ZW Parque Tequendama;19;MR76;38;3099811;81%
15-abr-25;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;25;7976405;208%
15-abr-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;60;5195124;136%
15-abr-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;61;1922832;50%
15-abr-25;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;24;4234258;111%
15-abr-25;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;18;245535;6%
15-abr-25;URBANA;041_ZW Parque Junin;9;MR76;69;7588865;198%
15-abr-25;URBANA;042_ZW Parque Mariano Ramos;16;MR76;42;8719325;228%
15-abr-25;URBANA;043_ZW Polideportivo Ricardo Balcazar;13;MR76;48;2640188;69%
15-abr-25;URBANA;044_ZW Polideportivo San Benito;11;MR76;39;3511850;92%
15-abr-25;URBANA;045_ZW Parque Santa Anita;17;MR76;32;5597794;146%
15-abr-25;URBANA;046_ZW Sebastian Belalcazar;2;MR76;13;739572;19%
15-abr-25;URBANA;047_ZW Parque del Mico;11;MR76;17;5870130;153%
15-abr-25;URBANA;048_ZW Parque Cien Palos;9;MR76;64;5980921;156%
15-abr-25;URBANA;049_ZW Cerro 3 Cruces;1;MR76;73;10523467;275%
15-abr-25;URBANA;050_ZW Parque Calima;4;MR76;27;4867569;127%
15-abr-25;URBANA;052_ZW Puente de Colores;13;MR74;39;3996989;104%
15-abr-25;URBANA;052_ZW Puente de Colores;13;MR76;37;15813646;413%
15-abr-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;36;1828373;48%
15-abr-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;55;7887383;206%
15-abr-25;URBANA;054_ZW El Diamante;13;MR76;69;4104878;107%
15-abr-25;URBANA;054_ZW El Diamante;13;MR76;61;3906501;102%
15-abr-25;URBANA;056_ZW Comuna 16;16;MR76;17;460397;12%
15-abr-25;URBANA;056_ZW Comuna 16;16;MR76;20;227204;6%
15-abr-25;RURAL;057_La Castilla;99;MR76;35;2723748;1347%
15-abr-25;RURAL;057_La Castilla;99;MR76;25;1229614;608%
15-abr-25;RURAL;058_La Elvira;99;MR76;11;805744;398%
15-abr-25;RURAL;058_La Elvira;99;MR76;17;14383535;7111%
15-abr-25;RURAL;059_El Saladito;99;MR76;29;1085063;536%
16-abr-25;URBANA;001_ZW Parque Ingenio;17;MR76;34;5590357;201%
16-abr-25;URBANA;003_ZW Parque del Perro;19;MR76;44;2213851;80%
16-abr-25;URBANA;003_ZW Parque del Perro;19;MR76;59;2749806;99%
16-abr-25;URBANA;004_ZW Parque San Nicolas;3;MR76;64;2405468;87%
16-abr-25;URBANA;004_ZW Parque San Nicolas;3;MR76;72;2642919;95%
16-abr-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;208;14600725;526%
16-abr-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;176;4292207;155%
16-abr-25;URBANA;006_ZW Parque Vallado;15;MR76;71;469685;17%
16-abr-25;URBANA;006_ZW Parque Vallado;15;MR76;80;4107585;148%
16-abr-25;URBANA;007_ZW Parque Pizamos;21;MR76;35;2455667;88%
16-abr-25;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;40;3236427;117%
16-abr-25;URBANA;010_ZW Parque Antonio Nariño;16;MR76;34;6550122;236%
16-abr-25;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;48;3235464;117%
16-abr-25;URBANA;013_ZW Parque Llano Verde;15;MR76;26;1751885;63%
16-abr-25;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;32;3173919;114%
16-abr-25;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;39;3870154;139%
16-abr-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;98;10211940;368%
16-abr-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;82;4129995;149%
16-abr-25;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;26;5223913;188%
16-abr-25;URBANA;023_ZW Parque Los Guerreros;21;MR76;50;1846343;67%
16-abr-25;URBANA;024_ZW Museo La Tertulia;2;MR76;44;788448;28%
16-abr-25;URBANA;024_ZW Museo La Tertulia;2;MR76;51;1224755;44%
16-abr-25;URBANA;025_ZW Parque San Marino;7;MR76;21;15287571;551%
16-abr-25;URBANA;026_ZW Parque La Flora;2;MR76;36;2321097;84%
16-abr-25;URBANA;026_ZW Parque La Flora;2;MR76;31;1984462;72%
16-abr-25;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;28;1360761;49%
16-abr-25;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;22;520701;19%
16-abr-25;URBANA;028_ZW Parque Yo Amo a Siloé;20;MR76;23;11046657;398%
16-abr-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;14;543403;20%
16-abr-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;11;387298;14%
16-abr-25;URBANA;030_ZW Parque Mutis;1;MR76;48;11359443;409%
16-abr-25;URBANA;031_ZW Cancha Los Azules;21;MR76;36;23314985;840%
16-abr-25;URBANA;032_ZW Parque La Orqueta;20;MR76;71;11923875;430%
16-abr-25;URBANA;034_ZW Parque Villa Colombia;8;MR76;11;140328;5%
16-abr-25;URBANA;035_ZW Parque Colseguros;10;MR76;74;5514841;199%
16-abr-25;URBANA;035_ZW Parque Colseguros;10;MR76;91;5213916;188%
16-abr-25;URBANA;036_ZW Parque India Elena;10;MR76;60;1670549;60%
16-abr-25;URBANA;036_ZW Parque India Elena;10;MR76;74;2370377;85%
16-abr-25;URBANA;037_ZW Parque Tequendama;19;MR76;60;6264589;226%
16-abr-25;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;25;8244855;297%
16-abr-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;50;2373388;86%
16-abr-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;42;319856;12%
16-abr-25;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;12;3489593;126%
16-abr-25;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;13;437273;16%
16-abr-25;URBANA;041_ZW Parque Junin;9;MR76;48;11887970;428%
16-abr-25;URBANA;042_ZW Parque Mariano Ramos;16;MR76;32;5292160;191%
16-abr-25;URBANA;043_ZW Polideportivo Ricardo Balcazar;13;MR76;35;2661618;96%
16-abr-25;URBANA;044_ZW Polideportivo San Benito;11;MR76;22;5388956;194%
16-abr-25;URBANA;045_ZW Parque Santa Anita;17;MR76;31;4320854;156%
16-abr-25;URBANA;046_ZW Sebastian Belalcazar;2;MR76;20;4778856;172%
16-abr-25;URBANA;047_ZW Parque del Mico;11;MR76;18;5968111;215%
16-abr-25;URBANA;048_ZW Parque Cien Palos;9;MR76;49;2753069;99%
16-abr-25;URBANA;049_ZW Cerro 3 Cruces;1;MR76;29;1229137;44%
16-abr-25;URBANA;050_ZW Parque Calima;4;MR76;25;3552511;128%
16-abr-25;URBANA;052_ZW Puente de Colores;13;MR74;44;3354682;121%
16-abr-25;URBANA;052_ZW Puente de Colores;13;MR76;46;12674261;457%
16-abr-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;24;215646;8%
16-abr-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;39;4185816;151%
16-abr-25;URBANA;054_ZW El Diamante;13;MR76;25;2794680;101%
16-abr-25;URBANA;054_ZW El Diamante;13;MR76;14;3029506;109%
16-abr-25;RURAL;057_La Castilla;99;MR76;30;4679666;2926%
16-abr-25;RURAL;057_La Castilla;99;MR76;29;303087;190%
16-abr-25;RURAL;058_La Elvira;99;MR76;7;275352;172%
16-abr-25;RURAL;058_La Elvira;99;MR76;19;10560443;6603%
16-abr-25;RURAL;059_El Saladito;99;MR76;31;174245;109%
17-abr-25;URBANA;056_ZW Comuna 16;16;MR76;10;448901;16%
17-abr-25;URBANA;001_ZW Parque Ingenio;17;MR76;51;6628972;199%
17-abr-25;URBANA;003_ZW Parque del Perro;19;MR76;71;1754161;53%
17-abr-25;URBANA;003_ZW Parque del Perro;19;MR76;84;1549804;46%
17-abr-25;URBANA;004_ZW Parque San Nicolas;3;MR76;41;2053672;62%
17-abr-25;URBANA;004_ZW Parque San Nicolas;3;MR76;48;4230962;127%
17-abr-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;232;18869178;565%
17-abr-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;213;6970565;209%
17-abr-25;URBANA;006_ZW Parque Vallado;15;MR76;74;1910728;57%
17-abr-25;URBANA;006_ZW Parque Vallado;15;MR76;76;1834428;55%
17-abr-25;URBANA;007_ZW Parque Pizamos;21;MR76;42;4284138;128%
17-abr-25;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;41;39106313;1172%
17-abr-25;URBANA;010_ZW Parque Antonio Nariño;16;MR76;46;2964369;89%
17-abr-25;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;32;2592312;78%
17-abr-25;URBANA;013_ZW Parque Llano Verde;15;MR76;25;1270946;38%
17-abr-25;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;30;4365852;131%
17-abr-25;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;44;1715526;51%
17-abr-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;93;10131331;304%
17-abr-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;74;6550100;196%
17-abr-25;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;9;5006096;150%
17-abr-25;URBANA;023_ZW Parque Los Guerreros;21;MR76;56;5341048;160%
17-abr-25;URBANA;024_ZW Museo La Tertulia;2;MR76;58;1789193;54%
17-abr-25;URBANA;024_ZW Museo La Tertulia;2;MR76;60;440017;13%
17-abr-25;URBANA;025_ZW Parque San Marino;7;MR76;36;19438625;583%
17-abr-25;URBANA;026_ZW Parque La Flora;2;MR76;60;5768214;173%
17-abr-25;URBANA;026_ZW Parque La Flora;2;MR76;57;5324448;160%
17-abr-25;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;34;4603026;138%
17-abr-25;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;22;751905;23%
17-abr-25;URBANA;028_ZW Parque Yo Amo a Siloé;20;MR76;30;14110156;423%
17-abr-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;34;2840741;85%
17-abr-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;35;2478895;74%
17-abr-25;URBANA;030_ZW Parque Mutis;1;MR76;56;8520703;255%
17-abr-25;URBANA;031_ZW Cancha Los Azules;21;MR76;32;25585088;767%
17-abr-25;URBANA;032_ZW Parque La Orqueta;20;MR76;46;5281819;158%
17-abr-25;URBANA;034_ZW Parque Villa Colombia;8;MR76;13;527358;16%
17-abr-25;URBANA;035_ZW Parque Colseguros;10;MR76;59;5537306;166%
17-abr-25;URBANA;035_ZW Parque Colseguros;10;MR76;80;5178001;155%
17-abr-25;URBANA;036_ZW Parque India Elena;10;MR76;74;2998689;90%
17-abr-25;URBANA;036_ZW Parque India Elena;10;MR76;108;5980922;179%
17-abr-25;URBANA;037_ZW Parque Tequendama;19;MR76;28;878631;26%
17-abr-25;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;35;1961168;59%
17-abr-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;58;3414506;102%
17-abr-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;49;1532263;46%
17-abr-25;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;19;5137585;154%
17-abr-25;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;14;206865;6%
17-abr-25;URBANA;042_ZW Parque Mariano Ramos;16;MR76;32;1526837;46%
17-abr-25;URBANA;044_ZW Polideportivo San Benito;11;MR76;29;7814112;234%
17-abr-25;URBANA;045_ZW Parque Santa Anita;17;MR76;27;3435543;103%
17-abr-25;URBANA;046_ZW Sebastian Belalcazar;2;MR76;34;6802239;204%
17-abr-25;URBANA;047_ZW Parque del Mico;11;MR76;13;8116905;243%
17-abr-25;URBANA;048_ZW Parque Cien Palos;9;MR76;47;4280978;128%
17-abr-25;URBANA;049_ZW Cerro 3 Cruces;1;MR76;179;9360420;281%
17-abr-25;URBANA;050_ZW Parque Calima;4;MR76;19;2013108;60%
17-abr-25;URBANA;052_ZW Puente de Colores;13;MR74;28;3389678;102%
17-abr-25;URBANA;052_ZW Puente de Colores;13;MR76;34;7027481;211%
17-abr-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;47;8550470;256%
17-abr-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;51;9600274;288%
17-abr-25;URBANA;054_ZW El Diamante;13;MR76;27;743003;22%
17-abr-25;URBANA;054_ZW El Diamante;13;MR76;8;1453414;44%
17-abr-25;URBANA;056_ZW Comuna 16;16;MR76;9;101330;3%
17-abr-25;URBANA;056_ZW Comuna 16;16;MR76;9;65487;2%
17-abr-25;RURAL;057_La Castilla;99;MR76;31;11419018;3629%
17-abr-25;RURAL;057_La Castilla;99;MR76;26;598292;190%
17-abr-25;RURAL;058_La Elvira;99;MR76;7;9241;3%
17-abr-25;RURAL;058_La Elvira;99;MR76;28;19236680;6114%
17-abr-25;RURAL;059_El Saladito;99;MR76;17;202665;64%
18-abr-25;URBANA;056_ZW Comuna 16;16;MR76;13;92706;3%
18-abr-25;URBANA;001_ZW Parque Ingenio;17;MR76;90;7425552;225%
18-abr-25;URBANA;003_ZW Parque del Perro;19;MR76;67;2040130;62%
18-abr-25;URBANA;003_ZW Parque del Perro;19;MR76;80;2345854;71%
18-abr-25;URBANA;004_ZW Parque San Nicolas;3;MR76;46;5050725;153%
18-abr-25;URBANA;004_ZW Parque San Nicolas;3;MR76;50;2728028;82%
18-abr-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;233;29321438;887%
18-abr-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;197;19218121;581%
18-abr-25;URBANA;006_ZW Parque Vallado;15;MR76;38;707659;21%
18-abr-25;URBANA;006_ZW Parque Vallado;15;MR76;52;326029;10%
18-abr-25;URBANA;007_ZW Parque Pizamos;21;MR76;43;4528800;137%
18-abr-25;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;36;7176818;217%
18-abr-25;URBANA;010_ZW Parque Antonio Nariño;16;MR76;43;2578402;78%
18-abr-25;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;26;642798;19%
18-abr-25;URBANA;013_ZW Parque Llano Verde;15;MR76;22;2204109;67%
18-abr-25;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;33;1481598;45%
18-abr-25;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;40;1630689;49%
18-abr-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;100;4896021;148%
18-abr-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;90;7590928;230%
18-abr-25;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;10;2899573;88%
18-abr-25;URBANA;023_ZW Parque Los Guerreros;21;MR76;55;4153863;126%
18-abr-25;URBANA;024_ZW Museo La Tertulia;2;MR76;80;3017017;91%
18-abr-25;URBANA;024_ZW Museo La Tertulia;2;MR76;74;1891785;57%
18-abr-25;URBANA;025_ZW Parque San Marino;7;MR76;20;23012791;696%
18-abr-25;URBANA;026_ZW Parque La Flora;2;MR76;47;1999930;60%
18-abr-25;URBANA;026_ZW Parque La Flora;2;MR76;44;4254314;129%
18-abr-25;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;42;3799965;115%
18-abr-25;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;29;1321442;40%
18-abr-25;URBANA;028_ZW Parque Yo Amo a Siloé;20;MR76;37;21351758;646%
18-abr-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;26;1805554;55%
18-abr-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;22;1451569;44%
18-abr-25;URBANA;030_ZW Parque Mutis;1;MR76;60;10244087;310%
18-abr-25;URBANA;031_ZW Cancha Los Azules;21;MR76;37;10344761;313%
18-abr-25;URBANA;032_ZW Parque La Orqueta;20;MR76;68;13502695;408%
18-abr-25;URBANA;034_ZW Parque Villa Colombia;8;MR76;5;214957;7%
18-abr-25;URBANA;035_ZW Parque Colseguros;10;MR76;67;4557064;138%
18-abr-25;URBANA;035_ZW Parque Colseguros;10;MR76;82;4336998;131%
18-abr-25;URBANA;036_ZW Parque India Elena;10;MR76;86;8117670;245%
18-abr-25;URBANA;036_ZW Parque India Elena;10;MR76;92;9260899;280%
18-abr-25;URBANA;037_ZW Parque Tequendama;19;MR76;21;4556116;138%
18-abr-25;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;36;8032185;243%
18-abr-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;55;7471899;226%
18-abr-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;52;3219762;97%
18-abr-25;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;14;3690231;112%
18-abr-25;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;10;231302;7%
18-abr-25;URBANA;042_ZW Parque Mariano Ramos;16;MR76;37;3230914;98%
18-abr-25;URBANA;044_ZW Polideportivo San Benito;11;MR76;32;7598849;230%
18-abr-25;URBANA;045_ZW Parque Santa Anita;17;MR76;19;2272744;69%
18-abr-25;URBANA;046_ZW Sebastian Belalcazar;2;MR76;47;5323917;161%
18-abr-25;URBANA;047_ZW Parque del Mico;11;MR76;15;2805322;85%
18-abr-25;URBANA;048_ZW Parque Cien Palos;9;MR76;47;5465135;165%
18-abr-25;URBANA;049_ZW Cerro 3 Cruces;1;MR76;271;15710791;475%
18-abr-25;URBANA;050_ZW Parque Calima;4;MR76;18;817021;25%
18-abr-25;URBANA;052_ZW Puente de Colores;13;MR74;35;1754653;53%
18-abr-25;URBANA;052_ZW Puente de Colores;13;MR76;40;7996176;242%
18-abr-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;37;1941680;59%
18-abr-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;39;7899515;239%
18-abr-25;URBANA;054_ZW El Diamante;13;MR76;30;3291853;100%
18-abr-25;URBANA;054_ZW El Diamante;13;MR76;16;3835957;116%
18-abr-25;URBANA;056_ZW Comuna 16;16;MR76;22;21541;1%
18-abr-25;URBANA;056_ZW Comuna 16;16;MR76;28;98892;3%
18-abr-25;RURAL;057_La Castilla;99;MR76;49;14566165;2995%
18-abr-25;RURAL;057_La Castilla;99;MR76;38;1245383;256%
18-abr-25;RURAL;058_La Elvira;99;MR76;17;173267;36%
18-abr-25;RURAL;058_La Elvira;99;MR76;34;25869879;5319%
18-abr-25;RURAL;059_El Saladito;99;MR76;29;6786240;1395%
19-abr-25;URBANA;001_ZW Parque Ingenio;17;MR76;68;11912468;361%
19-abr-25;URBANA;003_ZW Parque del Perro;19;MR76;51;3143985;95%
19-abr-25;URBANA;003_ZW Parque del Perro;19;MR76;66;2158947;65%
19-abr-25;URBANA;004_ZW Parque San Nicolas;3;MR76;40;1096685;33%
19-abr-25;URBANA;004_ZW Parque San Nicolas;3;MR76;44;1987722;60%
19-abr-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;210;31644060;960%
19-abr-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;181;8637279;262%
19-abr-25;URBANA;006_ZW Parque Vallado;15;MR76;67;1817479;55%
19-abr-25;URBANA;006_ZW Parque Vallado;15;MR76;83;972996;30%
19-abr-25;URBANA;007_ZW Parque Pizamos;21;MR76;28;4909990;149%
19-abr-25;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;36;3255144;99%
19-abr-25;URBANA;010_ZW Parque Antonio Nariño;16;MR76;48;3327930;101%
19-abr-25;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;17;357959;11%
19-abr-25;URBANA;013_ZW Parque Llano Verde;15;MR76;22;4999444;152%
19-abr-25;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;34;8752938;266%
19-abr-25;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;38;2108637;64%
19-abr-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;123;11962778;363%
19-abr-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;101;6905653;209%
19-abr-25;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;13;689712;21%
19-abr-25;URBANA;023_ZW Parque Los Guerreros;21;MR76;78;7470474;227%
19-abr-25;URBANA;024_ZW Museo La Tertulia;2;MR76;98;3746783;114%
19-abr-25;URBANA;024_ZW Museo La Tertulia;2;MR76;87;4067482;123%
19-abr-25;URBANA;025_ZW Parque San Marino;7;MR76;39;14424288;438%
19-abr-25;URBANA;026_ZW Parque La Flora;2;MR76;61;2351876;71%
19-abr-25;URBANA;026_ZW Parque La Flora;2;MR76;64;6634462;201%
19-abr-25;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;39;4575048;139%
19-abr-25;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;17;324668;10%
19-abr-25;URBANA;028_ZW Parque Yo Amo a Siloé;20;MR76;35;22812680;692%
19-abr-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;29;4497757;136%
19-abr-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;26;2130712;65%
19-abr-25;URBANA;030_ZW Parque Mutis;1;MR76;51;7759008;235%
19-abr-25;URBANA;031_ZW Cancha Los Azules;21;MR76;42;8505545;258%
19-abr-25;URBANA;032_ZW Parque La Orqueta;20;MR76;65;14303405;434%
19-abr-25;URBANA;034_ZW Parque Villa Colombia;8;MR76;16;1497064;45%
19-abr-25;URBANA;035_ZW Parque Colseguros;10;MR76;77;9180675;278%
19-abr-25;URBANA;035_ZW Parque Colseguros;10;MR76;77;5083222;154%
19-abr-25;URBANA;036_ZW Parque India Elena;10;MR76;128;7315507;222%
19-abr-25;URBANA;036_ZW Parque India Elena;10;MR76;151;10242799;311%
19-abr-25;URBANA;037_ZW Parque Tequendama;19;MR76;37;3322642;101%
19-abr-25;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;33;3826213;116%
19-abr-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;52;3606706;109%
19-abr-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;62;5228242;159%
19-abr-25;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;22;3683196;112%
19-abr-25;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;15;371373;11%
19-abr-25;URBANA;042_ZW Parque Mariano Ramos;16;MR76;41;6476584;196%
19-abr-25;URBANA;044_ZW Polideportivo San Benito;11;MR76;35;7584546;230%
19-abr-25;URBANA;045_ZW Parque Santa Anita;17;MR76;17;2404851;73%
19-abr-25;URBANA;046_ZW Sebastian Belalcazar;2;MR76;35;2486640;75%
19-abr-25;URBANA;047_ZW Parque del Mico;11;MR76;13;1994107;60%
19-abr-25;URBANA;048_ZW Parque Cien Palos;9;MR76;59;4243691;129%
19-abr-25;URBANA;049_ZW Cerro 3 Cruces;1;MR76;62;4127913;125%
19-abr-25;URBANA;050_ZW Parque Calima;4;MR76;27;3208223;97%
19-abr-25;URBANA;052_ZW Puente de Colores;13;MR74;43;7444817;226%
19-abr-25;URBANA;052_ZW Puente de Colores;13;MR76;43;9669860;293%
19-abr-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;49;3396321;103%
19-abr-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;66;5503771;167%
19-abr-25;URBANA;054_ZW El Diamante;13;MR76;41;1359867;41%
19-abr-25;URBANA;054_ZW El Diamante;13;MR76;24;1530101;46%
19-abr-25;URBANA;056_ZW Comuna 16;16;MR76;21;220620;7%
19-abr-25;URBANA;056_ZW Comuna 16;16;MR76;21;405008;12%
19-abr-25;RURAL;057_La Castilla;99;MR76;49;14566165;2995%
19-abr-25;RURAL;057_La Castilla;99;MR76;38;1245383;256%
19-abr-25;RURAL;058_La Elvira;99;MR76;17;173267;36%
19-abr-25;RURAL;058_La Elvira;99;MR76;34;25869879;5319%
19-abr-25;RURAL;059_El Saladito;99;MR76;29;6786240;1395%
20-abr-25;URBANA;001_ZW Parque Ingenio;17;MR76;72;5948163;159%
20-abr-25;URBANA;003_ZW Parque del Perro;19;MR76;69;2115700;56%
20-abr-25;URBANA;003_ZW Parque del Perro;19;MR76;67;1799583;48%
20-abr-25;URBANA;004_ZW Parque San Nicolas;3;MR76;44;5434083;145%
20-abr-25;URBANA;004_ZW Parque San Nicolas;3;MR76;51;8081422;216%
20-abr-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;204;26400231;704%
20-abr-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;183;18478439;493%
20-abr-25;URBANA;006_ZW Parque Vallado;15;MR76;82;4135792;110%
20-abr-25;URBANA;006_ZW Parque Vallado;15;MR76;90;1525602;41%
20-abr-25;URBANA;007_ZW Parque Pizamos;21;MR76;44;4515845;120%
20-abr-25;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;31;4799228;128%
20-abr-25;URBANA;010_ZW Parque Antonio Nariño;16;MR76;35;3001525;80%
20-abr-25;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;32;1189391;32%
20-abr-25;URBANA;013_ZW Parque Llano Verde;15;MR76;28;2691498;72%
20-abr-25;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;30;913286;24%
20-abr-25;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;41;3146905;84%
